t,range,v_r_model,v_r_fd,diff
1762892847.1990323,2.501152585726237,0.7105281796398976,0.7083153620798842,0.002212817560013347
1762892847.203678,2.5043665662725307,0.6292552682862329,0.6278974454135973,0.001357822872635639
1762892847.210003,2.508040992730894,0.6862992132531701,0.687347643115544,-0.0010484298623738564
1762892847.2135322,2.5111399076386434,0.7212593705820413,0.719938749224011,0.0013206213580302384
1762892847.21867,2.5142806962458972,0.6024748936013831,0.6021566076941749,0.0003182859072081712
1762892847.2238257,2.5173381968853428,0.6505194838920513,0.6494060777319866,0.0011134061600647227
1762892847.228207,2.520474224879357,0.5553364775375766,0.5539669680331274,0.0013695095044492511
1762892847.234811,2.5234237314624965,0.5484608572336098,0.5488477123952685,-0.0003868551616587057
1762892847.238792,2.5262836852903097,0.5839343834823566,0.5826095755662704,0.0013248079160862458
1762892847.243661,2.5285797441967772,0.3776820427083049,0.3774779460800919,0.0002040966282130241
1762892847.2489705,2.5301258694701048,0.25247459687831236,0.2507148170928959,0.001759779785416471
1762892847.2538464,2.5311333949815142,0.11840975571917722,0.11900031228165052,-0.0005905565624732961
1762892847.2591832,2.531341179179793,-0.09207312742344281,-0.09276183318961384,0.0006887057661710272
1762892847.2636971,2.5302196222406983,-0.22885062233512166,-0.23031777478612217,0.001467152451000514
1762892847.2690446,2.5290699075216816,-0.30364214731813,-0.30359735280533684,-4.479451279315594e-05
1762892847.2741764,2.5270381612765305,-0.5270187576051288,-0.5269778116324404,-4.094597268844424e-05
1762892847.278494,2.524090365836475,-0.5211696947580614,-0.5236210361236545,0.002451341365593107
1762892847.284979,2.521381616317757,-0.6049529273854153,-0.6057627742695583,0.000809846884142984
1762892847.2892115,2.5175980243200424,-0.9700252712224248,-0.9672987130482997,-0.0027265581741250378
1762892847.293916,2.5127369818420724,-0.9271262868359976,-0.9310473456156504,0.003921058779652764
1762892847.2989953,2.508488894682638,-0.8987016300696256,-0.897688999371663,-0.0010126306979625355
1762892847.3044512,2.503279612632727,-1.1052894076452584,-1.108944693182361,0.0036552855371025927
1762892847.308052,2.498445397105944,-1.020098408456238,-1.0182217921876535,-0.0018766162685843746
1762892847.314818,2.492724034938284,-1.0449412537630947,-1.047075700527326,0.002134446764231246
1762892847.3188307,2.4871593183321736,-1.2643514260603128,-1.2646209861041082,0.00026956004379541376
1762892847.3237405,2.4814403569349825,-1.2611297606851133,-1.2613164019436474,0.00018664125853407043
1762892847.3284807,2.474987625157652,-1.1670443745823738,-1.1676344484788679,0.0005900738964941254
1762892847.3350496,2.4682354074536987,-1.2868452374571673,-1.2865743282928959,-0.00027090916427141565
1762892847.3393629,2.4609869442183894,-1.6786278025362087,-1.6788078772308521,0.0001800746946434284
1762892847.3440037,2.453203280875062,-1.7184863856383963,-1.7177653864318805,-0.0007209992065158044
1762892847.348823,2.4447365215575068,-1.610428250122503,-1.609344655987732,-0.0010835941347708822
1762892847.3550465,2.4354315560712845,-1.9936642893109606,-1.9933054717717669,-0.0003588175391937565
1762892847.358399,2.4256489396921386,-2.105700772189681,-2.1057746501118344,7.387792215318711e-05
1762892847.3645215,2.415479356523971,-1.9839596102658419,-1.9816818337697286,-0.0022777764961132707
1762892847.3691697,2.4043046454963957,-2.514393976137112,-2.5148473404108027,0.00045336427369058185
1762892847.373471,2.3929726844713493,-2.5472906654829353,-2.5459892964501756,-0.0013013690327596805
1762892847.3783002,2.3810585464780947,-1.9550421625421928,-1.954803694928609,-0.00023846761358381485
1762892847.3857658,2.368938824040613,-2.277131851234122,-2.2773631328139015,0.00023128157977936326
1762892847.3889463,2.3568134998697565,-3.1514085404997605,-3.148021003284056,-0.003387537215704395
1762892847.3937535,2.3437932581319365,-2.1200969772033815,-2.1209155238834576,0.0008185466800760821
1762892847.40107,2.331099895108395,-2.3522149926583493,-2.353799382175434,0.0015843895170846167
1762892847.4044578,2.31859753296239,-3.4948699997802253,-3.492278033483796,-0.0025919662964293266
1762892847.4083724,2.3055982882602644,-2.387260843966351,-2.3892235344930066,0.0019626905266556527
1762892847.415163,2.293020339243892,-1.997780404551928,-2.0010118177889122,0.003231413236984171
1762892847.4206526,2.2810254114018265,-2.9562242975976734,-2.9529052246785943,-0.003319072919079069
1762892847.4234693,2.2684927262900914,-3.08535986752963,-3.085831554413564,0.0004716868839342858
1762892847.4287248,2.2561161537662855,-1.9689067558745204,-1.9688850332003949,-2.1722674125479458e-05
1762892847.4361105,2.2436036735782903,-2.551009167842308,-2.551095719338634,8.655149632597059e-05
1762892847.4385552,2.2310376714484157,-3.159715491114656,-3.161443366982866,0.0017278758682102158
1762892847.4439888,2.218696863147148,-1.982193837633958,-1.9821624766558221,-3.136097813594141e-05
1762892847.4510803,2.2062109246154162,-2.6087021460633806,-2.6071826018224433,-0.001519544240937254
1762892847.4536867,2.193412630170299,-3.5263481381287365,-3.5245485645040215,-0.0017995736247149452
1762892847.4583569,2.180564423506135,-2.2622829521110632,-2.262355954394354,7.300228329087943e-05
1762892847.4650917,2.1676104805325025,-2.3614770018214988,-2.359466982288456,-0.002010019533042584
1762892847.469359,2.154605417348097,-3.1596565915763373,-3.157903869675689,-0.0017527219006483463
1762892847.4733114,2.141653398306002,-2.5570052977370694,-2.555966125036064,-0.0010391727010055085
1762892847.479495,2.1286978188908123,-2.250480519019878,-2.24751447892709,-0.0029660400927875585
1762892847.4848034,2.115824930603431,-2.8823020759800753,-2.8812862363556655,-0.0010158396244097645
1762892847.4883628,2.103147319862842,-2.6016615656761033,-2.599767091027412,-0.0018944746486910802
1762892847.494468,2.0906993892020718,-1.949952992753581,-1.9489975502798884,-0.0009554424736926137
1762892847.5009692,2.07857751150583,-2.5353115790072445,-2.5337377946380375,-0.0015737843692069653
1762892847.5038853,2.0668384317821022,-3.238150559351455,-3.235615121919499,-0.0025354374319559447
1762892847.5080943,2.0555233032465896,-2.0726831745619543,-2.0661311673443254,-0.00655200721762883
1762892847.5143988,2.045116070673708,-1.879240527929882,-1.8824541857058652,0.0032136577759831475
1762892847.5191789,2.034657133316647,-2.2450191185483406,-2.242997563127492,-0.0020215554208484754
1762892847.5233357,2.0250706660830367,-1.95890258506041,-1.956547877336799,-0.002354707723611016
1762892847.5286908,2.01604655236824,-1.5394725768782174,-1.5375618914523412,-0.0019106854258761352
1762892847.5343668,2.0081095889666147,-1.6159267940874993,-1.6147804624161664,-0.0011463316713329341
1762892847.5382342,2.0006360260092553,-1.3796856204859176,-1.3810110330512921,0.0013254125653745508
1762892847.5444963,1.9941207043387439,-0.9726162398703248,-0.9703836370270407,-0.0022326028432840817
1762892847.5510066,1.9882419740237112,-1.1260116947769676,-1.1269749547139267,0.0009632599369591155
1762892847.553909,1.983512753362347,-1.1831418292656855,-1.1819513671805217,-0.0011904620851637127
1762892847.558382,1.9795245168380304,-0.7519332717280096,-0.752795912947556,0.0008626412195463784
1762892847.5637045,1.9761387957084786,-0.5287532730214057,-0.5301807952251061,0.0014275222037003488
1762892847.5698318,1.9734540454296894,-0.468438175484307,-0.4712102718756477,0.0027720963913406838
1762892847.573563,1.9714933182366363,-0.32677310152838324,-0.32660033267438054,-0.0001727688540026917
1762892847.5800085,1.9701303453354966,-0.11542102692136913,-0.11167148976550935,-0.0037495371558597806
1762892847.5843666,1.9702868796437865,0.1759047099127382,0.17504370516380305,0.0008610047489351624
1762892847.5885663,1.971628333739091,0.2412950151926947,0.23953781278281264,0.0017572024098820582
1762892847.5959496,1.97306146764657,0.38218491643627117,0.3839435579058309,-0.0017586414695597297
1762892847.5991704,1.975699726185842,0.8651218255966506,0.8648763897767773,0.00024543581987335195
1762892847.6036794,1.9797467621395188,0.7709620531984724,0.7693044326680418,0.0016576205304306146
1762892847.609944,1.983987949620148,0.864970604375245,0.8623101962536511,0.002660408121593849
1762892847.6139235,1.9885803808286817,1.1255223331574593,1.1257638605975244,-0.00024152744006511462
1762892847.619047,1.9942355769255635,1.1349645623196851,1.133566087686688,0.0013984746329971376
1762892847.6236658,1.9996238763585845,1.2837990130890666,1.283768890092793,3.0122996273584945e-05
1762892847.6286862,2.0066101630849005,1.4342930014609199,1.4348498423274205,-0.0005568408665006519
1762892847.6338902,2.014294272361919,1.5759543278968713,1.5732071494086814,0.0027471784881898387
1762892847.6384883,2.0220309016707634,1.6565954151181363,1.6562566216949712,0.00033879342316511796
1762892847.643829,2.0307557329018793,1.6592096504868705,1.6576003066089446,0.001609343877925884
1762892847.648877,2.039251069345751,1.7778057810397492,1.7770666719816404,0.0007391090581088111
1762892847.6535246,2.0479853360214446,1.955532344147994,1.9556788909772627,-0.0001465468292687344
1762892847.658399,2.0578734341592555,1.9155751338441251,1.914509815703607,0.0010653181405182455
1762892847.6637938,2.06764575328781,1.843285427603191,1.8424884013258898,0.0007970262773011605
1762892847.6689198,2.0772576956923507,1.8592779361785623,1.859228390049737,4.954612882523968e-05
1762892847.6743965,2.0873586176233236,2.252383654967561,2.2521626738137916,0.0002209811537694506
1762892847.678788,2.09948236349639,2.0792767233195093,2.07870329559432,0.0005734277251892017
1762892847.6848536,2.109095698804079,1.975437442098507,1.9753077799228456,0.0001296621756614602
1762892847.6895149,2.1206713492337825,2.552615111352496,2.5520898974497124,0.0005252139027835945
1762892847.6938057,2.1319423669209923,2.1702286241324824,2.1695855797090418,0.0006430444234406529
1762892847.7001748,2.1437989863469653,2.384404967610789,2.384543121353273,-0.00013815374248427048
1762892847.7037382,2.1556268844084174,2.916362004074193,2.9155598203110893,0.0008021837631035922
1762892847.7084084,2.1678043857730973,2.510907638330365,2.5110704917275943,-0.00016285339722932335
1762892847.713498,2.180134688718587,2.1308403524692014,2.1303138354846034,0.0005265169845980466
1762892847.7197876,2.1920457423223625,2.3744803458073314,2.374178442351508,0.0003019034558233713
1762892847.7234478,2.2037570143192617,2.8502212458716736,2.850319978892737,-9.873302106333526e-05
1762892847.7283916,2.216570037032112,2.24493569334465,2.2448085400924014,0.00012715325224865737
1762892847.7349548,2.229588103190984,2.3528152762458383,2.352492017577625,0.00032325866821336646
1762892847.7394228,2.2425207312758486,2.8264662092073785,2.826491350667465,-2.5141460086697265e-05
1762892847.743996,2.2551426119983238,2.565500206857782,2.5646820267997374,0.0008181800580446819
1762892847.7492414,2.267702200055333,2.5752418210574533,2.575408690261771,-0.00016686920431796537
1762892847.7536995,2.2801334409162215,2.7569125253087967,2.7562673057052156,0.0006452196035811042
1762892847.7584112,2.2929766667713194,2.6288154323717428,2.628588235787166,0.00022719658457681646
1762892847.763758,2.306572840752616,2.3841052291164795,2.3847469403984545,-0.0006417112819749882
1762892847.7690744,2.3184058695447285,2.548479078470545,2.5475928122669846,0.0008862662035604707
1762892847.7735443,2.3315045200407942,2.6251621559148894,2.6244941976003338,0.0006679583145556833
1762892847.778797,2.3439224388930504,2.0522453830789193,2.0524902097076207,-0.00024482662870140004
1762892847.7854624,2.355966237790119,2.4771715788948945,2.476512762217203,0.0006588166776912985
1762892847.788629,2.3682718684530144,2.9027412282389964,2.902346051203668,0.00039517703532832016
1762892847.7940395,2.3808599744367838,2.0034050368975613,2.0028499334350434,0.0005551034625179696
1762892847.8008351,2.3927188101129753,2.3947236586159235,2.395854067965148,-0.0011304093492245926
1762892847.804149,2.4050806804680724,3.233033858627985,3.231131748758507,0.0019021098694778082
1762892847.8083436,2.416979815553604,2.077854413488738,2.077675787427284,0.00017862606145380155
1762892847.8155105,2.428686399551396,1.9509212604826125,1.9510040371230677,-8.27766404551955e-05
1762892847.8202934,2.4402938799000715,2.8374236049215544,2.835862863491749,0.0015607414298055566
1762892847.8236537,2.4517793599335143,2.708032841325141,2.709159656009446,-0.0011268146843050886
1762892847.8288078,2.4633607605161187,2.009018990798524,2.0080744352263675,0.0009445555721563359
1762892847.836189,2.476951242939824,2.423359101457788,2.4236485731555732,-0.0002894716977852596
1762892847.8386707,2.487264963495755,2.799379695880438,2.7977979435985176,0.0015817522819201457
1762892847.843624,2.4977531039568412,1.6353177756906605,1.635570736808595,-0.0002529611179344915
1762892847.851234,2.5078130125654914,1.940539966891051,1.9400986477066084,0.0004413191844425679
1762892847.8536868,2.5172757240447283,2.7067101677232683,2.70588991746647,0.0008202502567984382
1762892847.8582132,2.526698032715198,1.5044102905010366,1.5049343798164356,-0.0005240893153990456
1762892847.866073,2.535915967090021,1.5477980735141426,1.5474998716464863,0.0002982018676562781
1762892847.8695254,2.5442037324475044,2.244343240704786,2.2429725772731137,0.0013706634316723587
1762892847.8733792,2.552303881421108,1.2982848535309328,1.2984947788350916,-0.00020992530415875343
1762892847.8804045,2.5583301087803227,1.213876809436316,1.2148324230474348,-0.000955613611118844
1762892847.8850546,2.566487484649828,1.987341186119613,1.9851167703494477,0.002224415770165411
1762892847.8884294,2.574260533797964,1.6901978101437334,1.6917501478650752,-0.0015523377213417788
1762892847.8938262,2.5813269382731474,1.0836843740646152,1.0836353743353395,4.8999729275633896e-05
1762892847.9008229,2.5876905412625395,1.2990771486115353,1.2994267456676978,-0.00034959705616244285
1762892847.9035096,2.5939097690062782,1.564346053149806,1.5650858962891154,-0.0007398431393095262
1762892847.9085534,2.599789412756184,0.9414591903538871,0.9416137889739277,-0.00015459862004052471
1762892847.9154842,2.605185192187625,0.9965766696465221,0.9966610598800455,-8.439023352335706e-05
1762892847.9189496,2.6101509424679237,1.273435600615541,1.2735933700652395,-0.00015776944969858597
1762892847.92344,2.615317633032568,0.9057954890667373,0.906135895486861,-0.0003404064201236734
1762892847.9294567,2.6196718090799065,0.7326347125119492,0.7327827863763711,-0.00014807386442183823
1762892847.9345634,2.623468682860713,0.8164988483462919,0.8167007030332316,-0.00020185468693967312
1762892847.9385204,2.6270741561502455,0.681870199600261,0.6823448288311091,-0.0004746292308481781
1762892847.9449422,2.6305506290164224,0.5694845533360605,0.5701120794539212,-0.000627526117860655
1762892847.9502368,2.633753797828227,0.6291962891883786,0.6288245569218581,0.00037173226652043034
1762892847.9539146,2.6361926984874575,0.5982192242161405,0.5992910822864684,-0.0010718580703279468
1762892847.9586537,2.6387979656038483,0.47907838405360115,0.47921317656738294,-0.00013479251378178958
1762892847.963799,2.640929412820546,0.4148260584766438,0.41479996104634015,2.6097430303628766e-05
1762892847.968876,2.643038132346617,0.3961221867086149,0.3968524297972098,-0.0007302430885949285
1762892847.9735334,2.6447925300042767,0.3202165309153633,0.3203887051467294,-0.00017217423136611787
1762892847.9796426,2.646487675712029,0.29547916105437233,0.2959850388656394,-0.000505877811267097
1762892847.984388,2.64800536504186,0.30218555577581474,0.30253455240246013,-0.00034899662664539255
1762892847.9885185,2.649172926069857,0.20724887699556482,0.20736990581907824,-0.00012102882351341937
1762892847.9958394,2.6503800085051115,0.27252613991846064,0.2735497749410187,-0.0010236350225580337
1762892847.998953,2.652027316083091,0.27197734680214136,0.27136489662922914,0.0006124501729122267
1762892848.0034635,2.6524489349979,0.1145316602919969,0.11512952579500961,-0.0005978655030127039
1762892848.010472,2.653353487936457,0.21486471115503508,0.21526488301494145,-0.00040017185990637305
1762892848.013811,2.6546764109242353,0.2596143776777755,0.26021800825662356,-0.0006036305788480467
1762892848.0187776,2.6555147415164617,0.1393094050940964,0.13989033839460308,-0.0005809333005066808
1762892848.0239828,2.6560993267421944,0.17198672119739067,0.1719901174708543,-3.3962734636294734e-06
1762892848.028487,2.6571846551764833,0.2794159857416671,0.2799372680590054,-0.0005212823173382786
1762892848.0344658,2.659033916542859,0.2719778880752435,0.2722663576188692,-0.0002884695436257134
1762892848.0389855,2.660043049987968,0.20783838617550338,0.2096687696593042,-0.0018303834838008237
1762892848.0437489,2.6609802855269513,0.22898875896691223,0.22867985168378,0.00030890728313223703
1762892848.0498452,2.662526450944204,0.35833402593520175,0.35876800345194393,-0.0004339775167421789
1762892848.0534146,2.664448039325423,0.3830591624960812,0.38351350695363684,-0.00045434445755565545
1762892848.0591571,2.666097695909063,0.31402502922354014,0.31492471963695284,-0.0008996904134127015
1762892848.0638018,2.6677192197788244,0.41632797676178057,0.41606909249593355,0.00025888426584702584
1762892848.0683758,2.6699333090478454,0.43175307673265984,0.4322655155855349,-0.0005124388528750523
1762892848.0747445,2.6724493705663757,0.48396115505569015,0.4848311835196644,-0.0008700284639742706
1762892848.0787566,2.674966217900052,0.5804805172663261,0.5810407091357701,-0.0005601918694440045
1762892848.083462,2.6775146144039326,0.47070596731306263,0.47113286756578926,-0.00042690025272662524
1762892848.0897102,2.6801268493980492,0.5483083634068748,0.5486368952890154,-0.00032853188214054807
1762892848.0936372,2.6830971199679414,0.615772943255283,0.6167057724945069,-0.0009328292392238868
1762892848.1004138,2.6867277989120493,0.7939472109693521,0.7940926992019546,-0.00014548823260251975
1762892848.1040082,2.6913326313478,1.023660972359215,1.0239033117474103,-0.00024233938819540057
1762892848.1086628,2.695174022810734,0.7663232188451781,0.767229353149183,-0.0009061343040048797
1762892848.1138284,2.6988669945763264,0.8771442387656436,0.8769377151369072,0.00020652362873641028
1762892848.118535,2.7038313256601874,1.0094328627118059,1.0093555173103212,7.734540148462976e-05
1762892848.1235075,2.708636626423767,1.0752811568459526,1.0764338477786914,-0.0011526909327388424
1762892848.128813,2.7148948982443137,1.1269559791956165,1.1268658894930934,9.008970252311066e-05
1762892848.1340492,2.7205156831883546,1.1799897272736244,1.1805936948936095,-0.0006039676199851574
1762892848.1389575,2.726871398069798,1.31069796659268,1.3102606844096547,0.0004372821830251894
1762892848.1437197,2.7331865538787814,1.3827419542340365,1.3840559753058945,-0.0013140210718580736
1762892848.148913,2.740650237492232,1.3262363969457711,1.3244376455844493,0.0017987513613217931
1762892848.1551185,2.7482835434711888,1.5904615266592517,1.5906392003905097,-0.0001776737312579879
1762892848.1585062,2.755909634404357,1.7703536699882005,1.773865087985411,-0.003511417997210442
1762892848.163735,2.7635679587829527,1.561745227520395,1.5605342751136744,0.0012109524067205335
1762892848.168655,2.7717471279405346,1.8156190452929934,1.814833135180813,0.0007859101121805434
1762892848.1733742,2.781061612951883,1.8523199369001588,1.8533525022342192,-0.0010325653340603758
1762892848.178429,2.789861739048621,1.5030605995670063,1.503253072765627,-0.00019247319862070178
1762892848.1849852,2.7985158615336942,1.7536809520162644,1.753645539095728,3.54129205364373e-05
1762892848.1884716,2.807473017915816,1.9278695181419063,1.9273452559499513,0.000524262191955005
1762892848.1945045,2.816862913639196,1.624792797179269,1.6246719232741536,0.00012087390511550389
1762892848.1994588,2.8253237461682663,1.804090394936835,1.8039582108021757,0.00013218413465931889
1762892848.2043836,2.834684419286569,2.08997379033861,2.0894443322882696,0.0005294580503405477
1762892848.2087135,2.8446609140622563,1.912963329785501,1.9134969951411742,-0.0005336653556731186
1762892848.2144222,2.853893277533472,1.6432485409043935,1.6427429002258764,0.0005056406785171053
1762892848.220472,2.863977214715771,2.2410236606902147,2.240508991043577,0.0005146696466376
1762892848.223342,2.8738779811631856,2.1401782702253564,2.1403165524193515,-0.00013828219399503183
1762892848.2297623,2.883861222832868,1.6090121383949345,1.6084404293263004,0.0005717090686341297
1762892848.235915,2.89410090874319,2.382820059781784,2.38295920924305,-0.00013914946126591943
1762892848.2383554,2.904338187740404,2.403064111172358,2.4021646595052766,0.0008994516670814967
1762892848.2444654,2.914640390665301,1.5343393443252868,1.5346609544806653,-0.00032161015537846005
1762892848.2517056,2.9248262925954993,2.169611531786134,2.16815634856141,0.0014551832247238217
1762892848.2541049,2.935540337194853,3.043052824528906,3.0436547899928,-0.0006019654638942384
1762892848.2585783,2.945744278744413,1.7689716229964176,1.7681381718979479,0.0008334510984697729
1762892848.2658138,2.9562434225601675,2.094804038556394,2.0940579131006256,0.0007461254557683539
1762892848.2686417,2.966817641679971,2.790694875248942,2.7909091832042963,-0.00021430795535426483
1762892848.2732975,2.9771298076079846,1.8407029403861122,1.8411450504223719,-0.000442110036259713
1762892848.279629,2.9870468211823784,1.5117579930973606,1.5117526080766615,5.3850206991334915e-06
1762892848.2860858,2.9964625470546284,2.138602687782879,2.1390966517836225,-0.0004939640007433077
1762892848.2885516,3.0061330755636417,2.3193255988690007,2.3139585349051743,0.005367063963826357
1762892848.2946966,3.0163874085922364,1.5663931406679243,1.5678768984862752,-0.0014837578183508615
1762892848.301279,3.026088227234072,2.0833217049712607,2.0840171531954357,-0.0006954482241749993
1762892848.303827,3.035415481163698,2.425214496897614,2.425821151109308,-0.0006066542116940354
1762892848.3088124,3.0443626944428392,1.4513159229971513,1.4509028161645512,0.0004131068326000964
1762892848.3160467,3.0531450310572876,1.638902920503439,1.64032896147508,-0.0014260409716408962
1762892848.3191612,3.0613381256232657,2.1913372508403963,2.1901476021106316,0.0011896487297646807
1762892848.3234968,3.0694618579422137,1.5156018278585908,1.5167354382155829,-0.0011336103569921097
1762892848.3295653,3.077118407894854,1.4002453345214685,1.3996450791107966,0.0006002554106718794
1762892848.3343306,3.0846252491496213,1.6327565228480694,1.6356243381985898,-0.0028678153505203863
1762892848.338344,3.091477244010884,1.274670949606225,1.273416074252812,0.0012548753534129542
1762892848.3450756,3.0983081666573713,1.0534817197446351,1.0556818038764098,-0.002200084131774638
1762892848.3507342,3.1045572858924095,1.4579108233530258,1.454600191234155,0.0033106321188707266
1762892848.3537138,3.1108732119017324,1.3451541619218037,1.347847261020473,-0.002693099098669327
1762892848.359722,3.116671285783378,0.9148657414081935,0.9149956352998709,-0.00012989389167739063
1762892848.366102,3.1222083877044833,1.109318197910513,1.110009111644352,-0.0006909137338391158
1762892848.3694026,3.127417004255193,1.2769030477035277,1.2777097041130732,-0.0008066564095454698
1762892848.3739972,3.132296201284926,0.9745217648219527,0.9760910089825353,-0.0015692441605825724
1762892848.3791058,3.136888170838152,0.8641436264583356,0.862908699652844,0.001234926805491643
1762892848.3843749,3.1412511618623635,0.9003805838076112,0.9019303190326561,-0.0015497352250448682
1762892848.3884475,3.1453137484215454,0.7106816970468125,0.7106566042786975,2.509276811502037e-05
1762892848.3954802,3.1491432159363404,0.7088651355387935,0.7091532952754874,-0.00028815973669393813
1762892848.3990498,3.152832358872196,0.8402185218029523,0.8406591722975754,-0.0004406504946230516
1762892848.4037156,3.156066426349678,0.5600617575661101,0.5620339331798835,-0.001972175613773386
1762892848.410081,3.1590322399538646,0.5508745355157105,0.549497805601999,0.0013767299137115163
1762892848.4142132,3.161834818049625,0.6535584955478373,0.6494106612740791,0.0041478342737582
1762892848.418572,3.164546411385076,0.4631155356093029,0.4662285684076932,-0.003113032798390314
1762892848.424979,3.166854137347046,0.4193572645593797,0.4204683414766336,-0.0011110769172538726
1762892848.4290369,3.168946573345781,0.4356127012767633,0.4337782241589894,0.0018344771177739028
1762892848.433921,3.1707330374161176,0.34047389198916017,0.3442167781153149,-0.003742886126154754
1762892848.4388216,3.172314630733575,0.2947371691293469,0.2919472591140101,0.002789910015336794
1762892848.4439464,3.173659885422005,0.2276826797551047,0.22833169752464264,-0.0006490177695379351
1762892848.4496992,3.174798333719306,0.20092445488917654,0.20052190368599593,0.0004025512031806122
1762892848.4539864,3.1756731343152946,0.1630805456783248,0.16446098247707386,-0.0013804367987490518
1762892848.45918,3.1763575806001194,0.10796507943801809,0.10701537482016352,0.0009497046178545687
1762892848.4640007,3.1767448179101345,0.029507834046496928,0.027941027930307376,0.0015668061161895515
1762892848.4685962,3.1766206762071807,-0.010910454278811987,-0.008692045488604609,-0.0022184087902073785
1762892848.4746451,3.1766522959892427,-0.02173156686932476,-0.02241990711828481,0.0006883402489600496
1762892848.478688,3.1763944194006872,-0.08780121095689364,-0.08738312677099062,-0.0004180841859030143
1762892848.4838352,3.175849237840736,-0.13543077874365028,-0.13455360884622763,-0.0008771698974226472
1762892848.4889448,3.175014334349016,-0.19085178691965865,-0.19197865678183101,0.0011268698621723638
1762892848.4934404,3.174005250341077,-0.19638595855851437,-0.19547430849865025,-0.0009116500598641275
1762892848.5002434,3.1728057372898255,-0.2663167086568258,-0.26776129596818227,0.0014445873113564933
1762892848.5040617,3.1711612748032794,-0.37466636438907475,-0.3710675689998629,-0.003598795389211873
1762892848.5085015,3.169741422593645,-0.31736335243201197,-0.31772506425133834,0.0003617118193263713
1762892848.513816,3.168062051295943,-0.3316430200200608,-0.33126182940118326,-0.000381190618877536
1762892848.5186903,3.1663662561108485,-0.40822326673963616,-0.41030784750911276,0.002084580769476596
1762892848.523715,3.1640004545397873,-0.40541365109143124,-0.40253339522725334,-0.002880255864177894
1762892848.5289886,3.1622208657258297,-0.42596858834617257,-0.42723665016013973,0.0012680618139671584
1762892848.533801,3.1596913202356514,-0.468512591212526,-0.46662604099418153,-0.0018865502183444405
1762892848.538711,3.1576841074637434,-0.47692723250621766,-0.47884272969207226,0.0019154971858545977
1762892848.5437217,3.154940914451405,-0.5046310173303016,-0.5039327122227117,-0.0006983051075898361
1762892848.5497873,3.152102441945047,-0.532143869054726,-0.5318716439970292,-0.0002722250576967511
1762892848.5545266,3.149194099000188,-0.6886913749324918,-0.6885317304420234,-0.00015964449046834694
1762892848.5585454,3.146072234171348,-0.7519389544102055,-0.7543847188012341,0.0024457643910286153
1762892848.5637026,3.142271852860542,-0.6910364681673405,-0.6900227632078976,-0.0010137049594429737
1762892848.5699146,3.1382272078007434,-0.8340569483672544,-0.8333968039706622,-0.0006601443965922327
1762892848.5733674,3.13421726114698,-0.9828601004360102,-0.9836430022972383,0.0007829018612280914
1762892848.578704,3.1295814389383314,-0.7994378714726469,-0.7992598942802062,-0.00017797719244072585
1762892848.5850124,3.124909816809057,-0.9744406601502736,-0.9750198098275948,0.0005791496773212002
1762892848.588957,3.119584607067817,-1.2671089740364496,-1.2683017212915169,0.0011927472550672391
1762892848.5938292,3.113727556855234,-1.018148309674188,-1.0176037225770118,-0.0005445870971760858
1762892848.600668,3.1076675697597773,-1.1371558587282231,-1.136695918494697,-0.0004599402335261349
1762892848.604312,3.101811814423504,-1.5401909557227063,-1.5404382538504766,0.00024729812777035676
1762892848.6086495,3.0953725021098997,-1.1880734149286947,-1.188021075702968,-5.233922572656091e-05
1762892848.615322,3.0887315004367344,-1.2066003790645543,-1.206871221971596,0.0002708429070417129
1762892848.6199763,3.0817025253954253,-1.7194692629661636,-1.7191229035479272,-0.00034635941823646377
1762892848.623701,3.0743269996370097,-1.4765432587213003,-1.4772029412273937,0.0006596825060933842
1762892848.6300652,3.0667991422212495,-1.3080353721546434,-1.3073155443016586,-0.0007198278529847446
1762892848.635297,3.059167415084197,-1.8225218936430474,-1.8223372028239815,-0.00018469081906591356
1762892848.6385558,3.051326474415824,-1.8814474835960204,-1.8812399574798842,-0.0002075261161362807
1762892848.6437078,3.0433448848193385,-1.2616475696241198,-1.2612578192686417,-0.00038975035547816894
1762892848.651192,3.0353889876668334,-1.6770264457864594,-1.677453437527526,0.0004269917410666402
1762892848.653397,3.0270914831343108,-2.3496007995292896,-2.3515941953807102,0.001993395851420665
1762892848.6587477,3.0176209928706026,-1.3404193125075459,-1.3387913687000232,-0.001627943807522625
1762892848.6666894,3.0092958497258206,-1.593149840705344,-1.5932820470657858,0.00013220636044186662
1762892848.6694186,3.000619238925127,-2.568890864985729,-2.5694914879081843,0.0006006229224553294
1762892848.6736856,2.9913192895572736,-1.643488483092593,-1.6429507774651297,-0.0005377056274633585
1762892848.6803775,2.9826142892395096,-1.6187575472129991,-1.619149883385963,0.0003923361729638586
1762892848.6848197,2.9732914356978193,-2.248858975068828,-2.248547933553564,-0.00031104151526406554
1762892848.6886303,2.964057339929217,-1.9904453387390426,-1.990616062869821,0.0001707241307784546
1762892848.694521,2.9539799676692327,-1.5474387457070602,-1.547653649317389,0.00021490361032872052
1762892848.7010872,2.944778382593379,-2.1048416939928543,-2.105095372993577,0.0002536790007225953
1762892848.7038724,2.9342941852808013,-2.5791026758208773,-2.5785141224642176,-0.0005885533566596379
1762892848.7091875,2.923891718843989,-1.7017645071255392,-1.7016967121807671,-6.779494477204828e-05
